beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
4,False,18,4,2995822,36.10878544215662,2062938,-115.16111323227247,14,159,65,Entire home/apt,5.0
10,False,1,4,44686777,36.134291181897005,8552278,-115.10611560645773,15,169,19,Entire home/apt,4.5
4,True,2,4,68886821,36.01247479031581,13462674,-115.09080171150809,15,425,1,Entire home/apt,0.0
11,True,3,4,31539970,36.086495920987474,6076307,-115.30554336832405,15,199,26,Entire home/apt,5.0
2,False,4,4,41882613,36.0906260611896,7941509,-115.26638786281764,15,139,49,Entire home/apt,5.0
4,True,5,4,3474397,36.15068478905584,13141127,-115.18775205517588,15,325,0,Entire home/apt,0.0
2,True,6,4,39052316,36.150023736360275,7456599,-115.16034646029776,15,123,30,Entire home/apt,4.0
3,False,7,4,7093935,36.03636353094064,6883737,-115.14241408727432,15,100,47,Entire home/apt,5.0
2,True,8,4,12358169,36.11793555093896,2734269,-115.1357721472368,15,83,143,Entire home/apt,4.5
2,False,9,4,47623758,36.12356311477467,9145856,-115.14968511068345,15,119,19,Entire home/apt,4.0
2,True,10,4,25713839,36.115464267690186,4987724,-115.14965823853984,15,77,20,Entire home/apt,4.5
7,True,11,4,7322272,36.111589323021114,1349612,-115.07707425558911,15,200,71,Entire home/apt,5.0
4,True,12,4,6429391,36.08556942959984,13172867,-115.3278382101247,15,200,5,Entire home/apt,5.0
3,False,13,4,36594414,36.054621293184645,13537282,-115.2338475098466,15,108,3,Entire home/apt,4.5
4,True,14,4,3475926,36.10987410411851,2097048,-115.26360199906699,15,79,68,Entire home/apt,4.5
3,True,15,4,12318831,36.132987178387474,12850420,-115.10006500848108,15,100,1,Entire home/apt,0.0
3,True,16,4,37629781,36.16726552137143,7182458,-115.33322684743997,15,109,31,Entire home/apt,5.0
1,True,17,4,18881478,36.10674752902948,12696410,-115.16568576576108,15,89,4,Entire home/apt,5.0
2,True,18,4,42066181,36.13549859041282,7971891,-115.15805505937158,15,119,10,Entire home/apt,5.0
