beds,can_instant_book,guests,host_id,latitude,listing_id,longitude,rate,reviews_count,room_type,star_rating
3,False,4,3273603,37.77358049034084,1738415,-122.42806372501764,250,178,Entire home/apt,5.0
1,True,4,8473037,37.76383533006069,13446183,-122.49384759330586,115,0,Entire home/apt,0.0
2,False,4,2641561,37.75347337119139,7309656,-122.41939566210621,245,11,Entire home/apt,4.5
3,True,4,3860047,37.80627026553962,738547,-122.41919113250341,375,42,Entire home/apt,5.0
4,False,4,5756037,37.750783544019754,1045685,-122.41474701354042,150,26,Entire home/apt,4.5
2,True,4,8097561,37.795763392781105,9605720,-122.40737678778746,349,23,Entire home/apt,5.0
5,False,4,7479539,37.78267645429306,7650100,-122.48819260470778,299,27,Entire home/apt,4.5
2,False,4,18949688,37.75315610015589,6505426,-122.43722339511785,200,52,Entire home/apt,5.0
3,False,4,4035348,37.77096664878946,12917258,-122.44161991320833,219,4,Entire home/apt,5.0
3,True,4,6954280,37.78454795220815,1687330,-122.47520430103457,190,33,Entire home/apt,5.0
2,False,4,81879,37.78508550652572,10058134,-122.44297502127932,300,12,Entire home/apt,5.0
1,True,4,49466361,37.7996485079783,13670210,-122.4385586455578,310,0,Entire home/apt,0.0
