beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
3,False,9,4,2192271,30.229508408035905,12191405,-97.77178531462451,2,109,2,Entire home/apt,0.0
1,False,10,4,39236263,30.247723341144194,12544666,-97.74593437162919,2,150,7,Entire home/apt,5.0
1,True,11,4,2072534,30.272587681518115,6499425,-97.75498553773795,2,99,57,Entire home/apt,5.0
1,False,12,4,669759,30.26754168428559,13345859,-97.74236232218331,2,249,1,Entire home/apt,0.0
2,False,13,4,76205122,30.263265124556128,13395665,-97.73376003371098,2,125,2,Entire home/apt,0.0
2,False,14,4,1770424,30.278745658687924,349447,-97.72359170326176,2,155,193,Entire home/apt,5.0
2,False,15,4,1921749,30.263598379165973,383689,-97.74203746508957,2,225,256,Entire home/apt,5.0
2,False,16,4,76860946,30.399127636665128,13453495,-97.72185596289043,2,110,3,Entire home/apt,5.0
3,False,17,4,68532899,30.247215582275565,12622967,-97.73708309026433,2,160,10,Entire home/apt,4.5
2,False,18,4,3626574,30.245894426663313,5094445,-97.74557328677649,2,377,118,Entire home/apt,5.0
7,False,1,4,4641823,30.282757344198814,5279482,-97.7487647678362,3,200,14,Entire home/apt,4.0
2,False,2,4,1770424,30.278745658687924,349447,-97.72359170326176,3,155,193,Entire home/apt,5.0
4,False,3,4,4597887,30.207105383890536,3373305,-97.78594967805961,3,218,160,Entire home/apt,5.0
3,False,4,4,50214619,30.27775470332966,9731339,-97.75731367898028,3,125,30,Entire home/apt,5.0
3,False,5,4,25436163,30.284220805143605,13426620,-97.74999894830052,3,99,4,Entire home/apt,4.5
2,False,6,4,74318403,30.412811173102824,13585864,-97.9380253923428,3,150,3,Entire home/apt,5.0
2,False,7,4,6411363,30.249597477075444,10582463,-97.72964396082737,3,175,30,Entire home/apt,4.5
1,False,8,4,5139854,30.239723638624366,948038,-97.73858300458578,3,75,30,Entire home/apt,4.5
3,True,9,4,27966531,30.30548210407576,9562804,-97.67286848933219,3,150,34,Entire home/apt,5.0
3,False,10,4,80406,30.240202448195245,2092733,-97.74188913361061,3,199,49,Entire home/apt,5.0
3,False,11,4,15782486,30.26788622712257,4194853,-97.7422604306754,3,229,24,Entire home/apt,4.5
3,False,12,4,5440877,30.236397697446325,4025723,-97.77843641218836,3,104,32,Entire home/apt,5.0
2,True,13,4,47563026,30.268538968082936,11227350,-97.75276448088226,3,400,19,Entire home/apt,5.0
2,False,14,4,534546,30.248398546667826,2149762,-97.72301922102484,3,129,133,Entire home/apt,5.0
2,True,15,4,25322620,30.287154300185826,12184225,-97.71072555890527,3,91,12,Entire home/apt,5.0
4,False,16,4,33417342,30.284696794860654,13203517,-97.74662140850415,3,130,4,Entire home/apt,5.0
1,False,17,4,37891014,30.239034309559802,9737869,-97.763026585124,3,139,7,Entire home/apt,4.5
4,False,18,4,1488733,30.231587312210742,983530,-97.78313865735846,3,125,52,Entire home/apt,4.5
3,False,1,4,80406,30.240202448195245,2092733,-97.74188913361061,4,199,49,Entire home/apt,5.0
3,False,2,4,43225734,30.265578754675587,8194938,-97.74145169982933,4,230,67,Entire home/apt,5.0
2,False,3,4,19259181,30.25592877905134,10355625,-97.74595293979156,4,112,32,Entire home/apt,4.5
2,False,4,4,3600437,30.33496454876549,716119,-97.6511486273387,4,149,101,Entire home/apt,5.0
4,False,5,4,4597887,30.207105383890536,3373305,-97.78594967805961,4,218,160,Entire home/apt,5.0
3,False,6,4,27784340,30.25472062492969,10336181,-97.72030898736125,4,149,23,Entire home/apt,5.0
2,False,7,4,44211423,30.275959087730502,8390607,-97.76328650490889,4,235,17,Entire home/apt,4.5
3,True,8,4,28627278,30.3077136754186,7730776,-97.91921638987559,4,251,26,Entire home/apt,5.0
2,True,9,4,69562374,30.24351203475017,12782796,-97.7472020229726,4,115,3,Entire home/apt,5.0
2,False,10,4,1808807,30.25520389939593,357529,-97.76862036143612,4,175,62,Entire home/apt,5.0
3,True,11,4,41401279,30.37883655786103,7856390,-97.74109795844907,4,120,5,Entire home/apt,5.0
2,False,12,4,3715137,30.268321180934866,1875121,-97.73150999144926,4,179,140,Entire home/apt,5.0
2,False,13,4,183396,30.275606481765845,4663369,-97.75499560749581,4,130,45,Entire home/apt,5.0
2,True,14,4,32535697,30.273278021961573,11442375,-97.75706995428762,4,141,36,Entire home/apt,5.0
3,True,15,4,41856779,30.267998628280186,10850697,-97.74955993444794,4,145,18,Entire home/apt,4.5
2,False,16,4,11604906,30.267369709585125,13098185,-97.73021406282369,4,139,3,Entire home/apt,5.0
2,False,17,4,53504668,30.239987771262385,10657070,-97.7404101326275,4,189,20,Entire home/apt,5.0
4,False,18,4,3531593,30.30172312080326,5631646,-97.73804447460557,4,225,40,Entire home/apt,5.0
4,False,1,4,42412174,30.315571628887223,8032556,-97.74477207696835,5,258,28,Entire home/apt,5.0
2,True,2,4,1798491,30.276297087754575,4555867,-97.67833652920963,5,150,191,Entire home/apt,4.5
2,True,3,4,62195669,30.288992302122086,11701403,-97.75132703072116,5,60,14,Entire home/apt,4.5
2,False,4,4,4380766,30.256421317233745,838496,-97.75277314646388,5,200,63,Entire home/apt,5.0
2,True,5,4,1126275,30.276741726429744,8267598,-97.72854700563431,5,148,41,Entire home/apt,4.5
2,False,6,4,74318403,30.412811173102824,13585864,-97.9380253923428,5,150,3,Entire home/apt,5.0
2,False,7,4,72966951,30.30502087434125,13117051,-97.92756465662168,5,110,6,Entire home/apt,5.0
2,False,8,4,4437388,30.26608943443709,2041847,-97.74073269354392,5,230,41,Entire home/apt,4.5
3,True,9,4,44664003,30.246100831989104,12534356,-97.77225306370747,5,110,16,Entire home/apt,5.0
3,False,10,4,44487,30.24490798545938,12034873,-97.73979097002139,5,183,10,Entire home/apt,5.0
2,False,11,4,1921749,30.266818558185552,3445819,-97.74142199427929,5,200,147,Entire home/apt,5.0
4,False,12,4,15782486,30.267882958357227,3104715,-97.7408323189433,5,229,38,Entire home/apt,4.5
2,False,13,4,80406,30.245031458758508,21126,-97.74075434877606,5,199,22,Entire home/apt,5.0
4,False,14,4,19259181,30.272753131168486,3760974,-97.72729139645406,5,300,120,Entire home/apt,5.0
3,False,15,4,4641823,30.2645247727704,1892065,-97.73978176740502,5,172,38,Entire home/apt,4.0
2,False,16,4,183396,30.275774696911746,4759081,-97.75464879065507,5,130,49,Entire home/apt,5.0
2,True,17,4,44664003,30.24642304000244,8480556,-97.77122982891468,5,95,33,Entire home/apt,5.0
3,False,18,4,15782486,30.266640642799945,4191216,-97.74144551563506,5,229,35,Entire home/apt,4.5
2,False,1,4,37187748,30.24909724797842,13705888,-97.76902655445426,6,159,2,Entire home/apt,0.0
2,True,2,4,45444099,30.26986702489602,8644874,-97.71802691406893,6,225,36,Entire home/apt,5.0
2,False,3,4,18253226,30.238055935315877,6833658,-97.74412108620466,6,140,25,Entire home/apt,5.0
3,False,4,4,27784340,30.25472062492969,10336181,-97.72030898736125,6,149,23,Entire home/apt,5.0
2,False,5,4,9169608,30.309704365267827,11282369,-97.71301131190093,6,134,13,Entire home/apt,5.0
3,False,6,4,33580494,30.235530110029856,6611101,-97.76278908811499,6,248,61,Entire home/apt,5.0
2,False,7,4,4150951,30.23757557771162,1221070,-97.75916183758943,6,105,80,Entire home/apt,5.0
4,True,8,4,16047277,30.273829785940205,3988298,-97.75630164718305,6,119,108,Entire home/apt,4.5
3,False,9,4,5197589,30.29492183564017,8116239,-97.71412392242961,6,127,63,Entire home/apt,5.0
3,True,10,4,17561294,30.265512497458424,9261455,-97.74124619781819,6,145,48,Entire home/apt,4.5
1,True,11,4,3621294,30.306175044084494,10872830,-97.7524944646714,6,134,15,Entire home/apt,5.0
2,True,12,4,5319009,30.282225939141806,9627933,-97.77441399315845,6,129,17,Entire home/apt,4.5
1,False,13,4,1735494,30.25185066521402,342039,-97.73104469702398,6,160,155,Entire home/apt,5.0
2,True,14,4,23633582,30.37805610477963,11436439,-97.95136308281685,6,160,11,Entire home/apt,5.0
3,False,15,4,23566680,30.245100545516095,4545175,-97.75674087854442,6,381,39,Entire home/apt,5.0
1,False,16,4,31367208,30.275953913991078,6445962,-97.76020428295567,6,129,74,Entire home/apt,5.0
2,False,17,4,9593517,30.177132483096603,13659265,-97.61875726427913,6,182,0,Entire home/apt,0.0
4,False,18,4,3608356,30.236005633324606,702825,-97.76212756693668,6,275,67,Entire home/apt,5.0
