beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
4,False,7,4,3916191,37.80542906271032,746376,-122.43826257972835,10,300,3,Entire home/apt,5.0
3,False,8,4,2146719,37.778148827198514,9905940,-122.43752182830688,10,290,20,Entire home/apt,5.0
3,False,9,4,2578593,37.781200068712344,8257534,-122.42276317826105,10,850,1,Entire home/apt,0.0
2,False,10,4,5516215,37.74257972648931,5581254,-122.48744022042963,10,202,41,Entire home/apt,4.5
2,False,11,4,3957235,37.76060946025367,4754285,-122.41964117931072,10,245,13,Entire home/apt,5.0
2,True,12,4,13059334,37.73886047985792,5229280,-122.47776557734647,10,159,74,Entire home/apt,4.5
1,False,13,4,266101,37.786288923650815,56200,-122.43956576202952,10,335,260,Entire home/apt,5.0
3,True,14,4,46107941,37.76176009403668,8799100,-122.42492381934873,10,545,7,Entire home/apt,5.0
4,False,15,4,717236,37.76787021889577,148559,-122.4317221978979,10,290,13,Entire home/apt,5.0
2,True,16,4,78610,37.77306533127567,348714,-122.44293332662133,10,220,208,Entire home/apt,5.0
3,True,17,4,28918797,37.75546338019834,7852469,-122.50809518508794,10,250,43,Entire home/apt,5.0
2,True,18,4,13320132,37.77289687311272,7845599,-122.43560061647642,10,216,56,Entire home/apt,5.0
2,False,1,4,7075069,37.76177877157284,10434902,-122.48270146285059,11,204,26,Entire home/apt,5.0
1,False,2,4,148507,37.761870737386516,12656357,-122.4680728554135,11,148,3,Entire home/apt,5.0
3,False,3,4,58191877,37.7431581297261,11181016,-122.41913603600064,11,385,0,Entire home/apt,0.0
2,False,4,4,6203265,37.76853351203506,1462428,-122.43183373290624,11,249,94,Entire home/apt,4.5
2,True,5,4,30979016,37.77465863262607,5967901,-122.42704571527487,11,225,41,Entire home/apt,5.0
8,True,6,4,25333084,37.77743272481536,10877919,-122.48312109957342,11,599,26,Entire home/apt,5.0
2,False,7,4,8265634,37.77608960156449,3377433,-122.47545877385913,11,250,31,Entire home/apt,5.0
2,False,8,4,5285544,37.74523085270289,9389099,-122.41343732456262,11,399,6,Entire home/apt,5.0
1,False,9,4,58930,37.77495449516485,2049955,-122.46180857184142,11,275,77,Entire home/apt,5.0
2,False,10,4,2861996,37.770755734793845,6761066,-122.43003278029259,11,200,1,Entire home/apt,0.0
2,True,11,4,54006915,37.7941456942381,12948306,-122.42534959816749,11,415,11,Entire home/apt,5.0
2,False,12,4,10786181,37.71914331562983,13443665,-122.4512763679278,11,195,0,Entire home/apt,0.0
5,False,13,4,33948993,37.74758044264711,7933807,-122.49069997381515,11,170,16,Entire home/apt,5.0
2,True,14,4,9720765,37.76978720244858,1864121,-122.4387894890919,11,320,61,Entire home/apt,5.0
3,False,15,4,78445140,37.751351879702064,13623892,-122.492310595194,11,180,0,Entire home/apt,0.0
2,False,16,4,8217087,37.77354050229166,10390390,-122.4329118354707,11,275,7,Entire home/apt,5.0
1,True,17,4,171947,37.780653031551395,242614,-122.49436894173004,11,195,279,Entire home/apt,5.0
3,True,18,4,6165979,37.7399008661694,10840593,-122.41746104469495,11,185,17,Entire home/apt,4.5
3,True,1,4,45767721,37.78201826055174,8719998,-122.46340200347053,12,149,24,Entire home/apt,4.0
2,True,2,4,66637148,37.79101527476824,12972437,-122.41224480098991,12,325,1,Entire home/apt,0.0
3,True,3,4,43257724,37.72935063275759,8202603,-122.42760695355467,12,320,61,Entire home/apt,5.0
3,False,4,4,26681458,37.783162450153526,13800346,-122.38997612016483,12,400,0,Entire home/apt,0.0
3,False,5,4,93238,37.750853665952526,4013746,-122.47896134638863,12,145,95,Entire home/apt,5.0
3,False,6,4,640797,37.755873031353076,6107359,-122.40905707897586,12,319,75,Entire home/apt,5.0
1,True,7,4,13349777,37.76155302215526,6078336,-122.4852549823435,12,199,26,Entire home/apt,4.5
2,False,8,4,16630135,37.770163308150785,3291691,-122.43553240208988,12,200,3,Entire home/apt,5.0
2,False,9,4,1590094,37.74669075459132,1487849,-122.40586006346751,12,247,122,Entire home/apt,4.5
1,False,10,4,986510,37.77755721542998,201579,-122.4332635143301,12,295,143,Entire home/apt,5.0
3,False,11,4,28028214,37.79207606794673,5406893,-122.4460275500881,12,450,4,Entire home/apt,5.0
2,True,12,4,63534072,37.75092324572668,11909624,-122.40111917421552,12,277,2,Entire home/apt,0.0
1,False,13,4,24949211,37.759565541824145,7055126,-122.39470653875762,12,275,39,Entire home/apt,5.0
5,True,14,4,53195251,37.800354868050405,11359996,-122.4257895952545,12,550,21,Entire home/apt,4.5
3,True,15,4,21882552,37.72089492197352,4216441,-122.39444206352807,12,229,55,Entire home/apt,4.5
5,False,16,4,3424714,37.77520313491163,13118901,-122.39277154590664,12,358,5,Entire home/apt,4.5
2,True,17,4,13320132,37.77289687311272,7845599,-122.43560061647642,12,216,56,Entire home/apt,5.0
1,False,18,4,25973560,37.78052570626248,13488534,-122.45099537069093,12,225,1,Entire home/apt,0.0
2,False,1,4,55181010,37.775782943129066,13788970,-122.46674425059132,13,250,0,Entire home/apt,0.0
3,False,2,4,35199,37.75874294929672,10251,-122.4132720164374,13,240,225,Entire home/apt,5.0
2,False,3,4,18524575,37.77600650011905,12899748,-122.39827753498943,13,375,6,Entire home/apt,5.0
1,True,4,4,21340082,37.78440740954486,4323170,-122.39706110492145,13,200,3,Entire home/apt,4.5
2,False,5,4,10895766,37.77915101376645,2396847,-122.4785733499872,13,145,120,Entire home/apt,5.0
3,True,6,4,42509574,37.77218310072899,8084858,-122.41205744101987,13,500,8,Entire home/apt,4.0
4,True,7,4,73233626,37.7789649167032,13140637,-122.40608986719556,13,349,5,Entire home/apt,5.0
3,True,8,4,9108465,37.74113351466156,1728496,-122.41386633521928,13,143,93,Entire home/apt,4.5
1,False,9,4,16841056,37.7771292098502,6503281,-122.46765461347542,13,160,23,Entire home/apt,5.0
3,True,10,4,35665239,37.74789714046328,8666251,-122.50454086356673,13,215,17,Entire home/apt,5.0
4,True,11,4,57258524,37.75369319948784,11033403,-122.39947052736392,13,199,14,Entire home/apt,4.5
2,True,12,4,60527917,37.77840715700096,11494929,-122.40463713466522,13,295,17,Entire home/apt,5.0
3,False,13,4,7131736,37.77802946177527,2742151,-122.44307797242031,13,240,32,Entire home/apt,5.0
3,False,14,4,75755032,37.77748319781867,13357282,-122.39250917177006,13,260,3,Entire home/apt,5.0
4,True,15,4,63887137,37.79462666828905,11961742,-122.41175662740595,13,400,12,Entire home/apt,4.5
2,True,16,4,54673052,37.79197316082905,10596363,-122.41141574627841,13,290,27,Entire home/apt,4.5
2,False,17,4,26914130,37.77550727075095,10431947,-122.41233376188497,13,290,19,Entire home/apt,5.0
2,False,18,4,1671567,37.791472623794505,12728027,-122.43384697342833,13,288,4,Entire home/apt,5.0
